"","Mno","Y","richness","richness.n","Entry","Study","Expt","Ref","Source","TDBU","FTG","TG","Ygen","Yqual","Yunits","Ydesc","Consumer","Taxon","Resource","Sys1","Sys2","Des1","Des2","Des3","Des4","Location","Lat","Lon","Elev","LatlonError","Slevels","Spool","Smax","Area","Vol","Bsize","SPscale","Dur","Gtime","Tscale","LnTscale","Tser","FinalT","SnonF","HigherT","AddTrt1","AddTrt2","AddTrt3","Treatment","restrt","Monotes","logS","Smax1","TG1","logY","unit.types","unit.types2","MaxTscale","Finaltime","logMaxTime"
"681",958,440.4,"1",1,520,80,154,"Weis et al. 2007","data from authors","TD","P",1,"SST","","mg L-1","Algal wet mass (from biovolumes)","Plantae:Chlorophycea (Scenedesmus quadricauda; Selenastrum minutum; Chlamydomonas debaryana)","microalgae","Inorganic nutrients",1,1,1,3,1,"S","Department of Ecology; Evolution & Marine Biology; University of California-Santa Barbara; Santa Barbara; California 93106 USA",34.41,-119.85,NA,"lat long of address of first author",3,3,"3",NA,0.5,"0",0,23,3.9667,5.7983,"1.7576","Y","N","0","N","","","","control","control","",0,3,"1",6.08768340484852,"mass","biomass",5.7983,"Y",1.75756477114089
"682",958,219.5,"3",3,520,80,154,"Weis et al. 2007","data from authors","TD","P",1,"SST","","mg L-1","Algal wet mass (from biovolumes)","Plantae:Chlorophycea (Scenedesmus quadricauda; Selenastrum minutum; Chlamydomonas debaryana)","microalgae","Inorganic nutrients",1,1,1,3,1,"S","Department of Ecology; Evolution & Marine Biology; University of California-Santa Barbara; Santa Barbara; California 93106 USA",34.41,-119.85,NA,"lat long of address of first author",3,3,"3",NA,0.5,"0",0,23,3.9667,5.7983,"1.7576","Y","N","0","N","","","","control","control","",1.09861228866811,3,"1",5.39135223251523,"mass","biomass",5.7983,"Y",1.75756477114089
"683",958,343.4,"2",2,520,80,154,"Weis et al. 2007","data from authors","TD","P",1,"SST","","mg L-1","Algal wet mass (from biovolumes)","Plantae:Chlorophycea (Scenedesmus quadricauda; Selenastrum minutum; Chlamydomonas debaryana)","microalgae","Inorganic nutrients",1,1,1,3,1,"S","Department of Ecology; Evolution & Marine Biology; University of California-Santa Barbara; Santa Barbara; California 93106 USA",34.41,-119.85,NA,"lat long of address of first author",3,3,"3",NA,0.5,"0",0,23,3.9667,5.7983,"1.7576","Y","N","0","N","","","","control","control","",0.693147180559945,3,"1",5.83889594846338,"mass","biomass",5.7983,"Y",1.75756477114089
"684",959,291.1,"3",3,521,80,154,"Weis et al. 2007","data from authors","TD","P",1,"SST","","mg L-1","Algal wet mass (from biovolumes)","Plantae:Chlorophycea (Scenedesmus quadricauda; Selenastrum minutum; Chlamydomonas debaryana)","microalgae","Inorganic nutrients",1,1,1,3,1,"S","Department of Ecology; Evolution & Marine Biology; University of California-Santa Barbara; Santa Barbara; California 93106 USA",34.41,-119.85,NA,"lat long of address of first author",3,3,"3",NA,0.5,"0",0,33,3.9667,8.3193,"2.1186","Y","Y","0","N","","","","control","control","",1.09861228866811,3,"1",5.67366685075158,"mass","biomass",8.3193,"Y",2.11857811667822
"685",959,592.4,"2",2,521,80,154,"Weis et al. 2007","data from authors","TD","P",1,"SST","","mg L-1","Algal wet mass (from biovolumes)","Plantae:Chlorophycea (Scenedesmus quadricauda; Selenastrum minutum; Chlamydomonas debaryana)","microalgae","Inorganic nutrients",1,1,1,3,1,"S","Department of Ecology; Evolution & Marine Biology; University of California-Santa Barbara; Santa Barbara; California 93106 USA",34.41,-119.85,NA,"lat long of address of first author",3,3,"3",NA,0.5,"0",0,33,3.9667,8.3193,"2.1186","Y","Y","0","N","","","","control","control","",0.693147180559945,3,"1",6.38418208239364,"mass","biomass",8.3193,"Y",2.11857811667822
"686",959,853.8,"1",1,521,80,154,"Weis et al. 2007","data from authors","TD","P",1,"SST","","mg L-1","Algal wet mass (from biovolumes)","Plantae:Chlorophycea (Scenedesmus quadricauda; Selenastrum minutum; Chlamydomonas debaryana)","microalgae","Inorganic nutrients",1,1,1,3,1,"S","Department of Ecology; Evolution & Marine Biology; University of California-Santa Barbara; Santa Barbara; California 93106 USA",34.41,-119.85,NA,"lat long of address of first author",3,3,"3",NA,0.5,"0",0,33,3.9667,8.3193,"2.1186","Y","Y","0","N","","","","control","control","",0,3,"1",6.74969697432386,"mass","biomass",8.3193,"Y",2.11857811667822
"687",960,661.812,"1",1,524,82,157,"Wilsey & Polley 2004","F1; F2; F3; data from authors","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Perennial prairie grasses and forbes)","plant","Carbon dioxide",0,7,2,4,2,"S","Grassland; Soil and Water Research Lab; Temple; Texas.",31.05,-97.33,NA,"",4,13,"8",1,NA,"9.6154",0.104,180,1095,0.1644,"-1.8056","Y","N","0","Y","","","","control","control","",0,8,"1",6.4949815276894,"mass","biomass",0.1644,"Y",-1.80545279636006
"688",960,564.767,"2",2,524,82,157,"Wilsey & Polley 2004","F1; F2; F3; data from authors","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Perennial prairie grasses and forbes)","plant","Carbon dioxide",0,7,2,4,2,"S","Grassland; Soil and Water Research Lab; Temple; Texas.",31.05,-97.33,NA,"",4,13,"8",1,NA,"9.6154",0.104,180,1095,0.1644,"-1.8056","Y","N","0","Y","","","","control","control","",0.693147180559945,8,"1",6.33641325671002,"mass","biomass",0.1644,"Y",-1.80545279636006
"689",960,941.583,"4",4,524,82,157,"Wilsey & Polley 2004","F1; F2; F3; data from authors","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Perennial prairie grasses and forbes)","plant","Carbon dioxide",0,7,2,4,2,"S","Grassland; Soil and Water Research Lab; Temple; Texas.",31.05,-97.33,NA,"",4,13,"8",1,NA,"9.6154",0.104,180,1095,0.1644,"-1.8056","Y","N","0","Y","","","","control","control","",1.38629436111989,8,"1",6.84756250140755,"mass","biomass",0.1644,"Y",-1.80545279636006
"690",960,1082,"8",8,524,82,157,"Wilsey & Polley 2004","F1; F2; F3; data from authors","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Perennial prairie grasses and forbes)","plant","Carbon dioxide",0,7,2,4,2,"S","Grassland; Soil and Water Research Lab; Temple; Texas.",31.05,-97.33,NA,"",4,13,"8",1,NA,"9.6154",0.104,180,1095,0.1644,"-1.8056","Y","N","0","Y","","","","control","control","",2.07944154167984,8,"1",6.98656645940643,"mass","biomass",0.1644,"Y",-1.80545279636006
"691",961,535.3549,"2",2,525,82,157,"Wilsey & Polley 2004","F1; F2; F3; data from authors","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Perennial prairie grasses and forbes)","plant","Carbon dioxide",0,7,2,4,2,"S","Grassland; Soil and Water Research Lab; Temple; Texas.",31.05,-97.33,NA,"",4,13,"8",1,NA,"9.6154",0.104,545,1095,0.4977,"-0.6977","Y","Y","0","Y","","","","control","control","",0.693147180559945,8,"1",6.28292989145302,"mass","biomass",0.4977,"Y",-0.697757793117629
"692",961,541.067,"1",1,525,82,157,"Wilsey & Polley 2004","F1; F2; F3; data from authors","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Perennial prairie grasses and forbes)","plant","Carbon dioxide",0,7,2,4,2,"S","Grassland; Soil and Water Research Lab; Temple; Texas.",31.05,-97.33,NA,"",4,13,"8",1,NA,"9.6154",0.104,545,1095,0.4977,"-0.6977","Y","Y","0","Y","","","","control","control","",0,8,"1",6.29354311591033,"mass","biomass",0.4977,"Y",-0.697757793117629
"693",961,818.9088,"8",8,525,82,157,"Wilsey & Polley 2004","F1; F2; F3; data from authors","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Perennial prairie grasses and forbes)","plant","Carbon dioxide",0,7,2,4,2,"S","Grassland; Soil and Water Research Lab; Temple; Texas.",31.05,-97.33,NA,"",4,13,"8",1,NA,"9.6154",0.104,545,1095,0.4977,"-0.6977","Y","Y","0","Y","","","","control","control","",2.07944154167984,8,"1",6.70797272234125,"mass","biomass",0.4977,"Y",-0.697757793117629
"694",961,861.3726,"4",4,525,82,157,"Wilsey & Polley 2004","F1; F2; F3; data from authors","TD","P",1,"SST","","g m-2","Plant aboveground dry mass","Plantae (Perennial prairie grasses and forbes)","plant","Carbon dioxide",0,7,2,4,2,"S","Grassland; Soil and Water Research Lab; Temple; Texas.",31.05,-97.33,NA,"",4,13,"8",1,NA,"9.6154",0.104,545,1095,0.4977,"-0.6977","Y","Y","0","Y","","","","control","control","",1.38629436111989,8,"1",6.75852716343057,"mass","biomass",0.4977,"Y",-0.697757793117629
"695",967,600,"1",1,535,84,159,"Wojdak 2005","F1; F3; data from author","TD","H",2,"SST","","ug L-1","Herbivore biomass","Animalia:Mollusca:Gastropoda (Heliosoma; Physa; Fossaria)","snail","Microalgae (periphyton)",1,1,2,2,1,"S","W. K. Kellogg Biological Station (Hickory Corners; MI; U.S.A.)",42.4,-85.4,NA,"",3,3,"3",NA,275,"0.0657",0,75,69,1.087,"0.0834","N","Y","","N","Low nutrients","No predator","","control","control","",0,3,"2",6.39692965521615,"mass","biomass",1.087,"Y",0.0834216081390724
"696",967,1200,"3",3,535,84,159,"Wojdak 2005","F1; F3; data from author","TD","H",2,"SST","","ug L-1","Herbivore biomass","Animalia:Mollusca:Gastropoda (Heliosoma; Physa; Fossaria)","snail","Microalgae (periphyton)",1,1,2,2,1,"S","W. K. Kellogg Biological Station (Hickory Corners; MI; U.S.A.)",42.4,-85.4,NA,"",3,3,"3",NA,275,"0.0657",0,75,69,1.087,"0.0834","N","Y","","N","Low nutrients","No predator","","control","control","",1.09861228866811,3,"2",7.09007683577609,"mass","biomass",1.087,"Y",0.0834216081390724
"697",967,1200,"2",2,535,84,159,"Wojdak 2005","F1; F3; data from author","TD","H",2,"SST","","ug L-1","Herbivore biomass","Animalia:Mollusca:Gastropoda (Heliosoma; Physa; Fossaria)","snail","Microalgae (periphyton)",1,1,2,2,1,"S","W. K. Kellogg Biological Station (Hickory Corners; MI; U.S.A.)",42.4,-85.4,NA,"",3,3,"3",NA,275,"0.0657",0,75,69,1.087,"0.0834","N","Y","","N","Low nutrients","No predator","","control","control","",0.693147180559945,3,"2",7.09007683577609,"mass","biomass",1.087,"Y",0.0834216081390724
"698",968,1000,"3",3,537,84,160,"Wojdak 2005","F1; F3; data from author","TD","H",2,"SST","","ug L-1","Herbivore biomass","Animalia:Mollusca:Gastropoda (Heliosoma; Physa; Fossaria)","snail","Microalgae (periphyton)",1,1,2,2,1,"S","W. K. Kellogg Biological Station (Hickory Corners; MI; U.S.A.)",42.4,-85.4,NA,"",3,3,"3",NA,275,"0.0657",0,75,69,1.087,"0.0834","N","Y","","N","Low nutrients","#NAME?","","control","control","",1.09861228866811,3,"2",6.90775527898214,"mass","biomass",1.087,"Y",0.0834216081390724
"699",968,500,"1",1,537,84,160,"Wojdak 2005","F1; F3; data from author","TD","H",2,"SST","","ug L-1","Herbivore biomass","Animalia:Mollusca:Gastropoda (Heliosoma; Physa; Fossaria)","snail","Microalgae (periphyton)",1,1,2,2,1,"S","W. K. Kellogg Biological Station (Hickory Corners; MI; U.S.A.)",42.4,-85.4,NA,"",3,3,"3",NA,275,"0.0657",0,75,69,1.087,"0.0834","N","Y","","N","Low nutrients","#NAME?","","control","control","",0,3,"2",6.21460809842219,"mass","biomass",1.087,"Y",0.0834216081390724
"700",968,900,"2",2,537,84,160,"Wojdak 2005","F1; F3; data from author","TD","H",2,"SST","","ug L-1","Herbivore biomass","Animalia:Mollusca:Gastropoda (Heliosoma; Physa; Fossaria)","snail","Microalgae (periphyton)",1,1,2,2,1,"S","W. K. Kellogg Biological Station (Hickory Corners; MI; U.S.A.)",42.4,-85.4,NA,"",3,3,"3",NA,275,"0.0657",0,75,69,1.087,"0.0834","N","Y","","N","Low nutrients","#NAME?","","control","control","",0.693147180559945,3,"2",6.80239476332431,"mass","biomass",1.087,"Y",0.0834216081390724
"701",969,1,"1",1,540,84,161,"Wojdak 2005","F1; F3; data from author","TD","H",2,"SST","","mg L-1","Herbivore biomass","Animalia:Mollusca:Gastropoda (Heliosoma; Physa; Fossaria)","snail","Microalgae (periphyton)",1,1,2,2,1,"S","W. K. Kellogg Biological Station (Hickory Corners; MI; U.S.A.)",42.4,-85.4,NA,"",3,3,"3",NA,275,"0.0657",0,75,69,1.087,"0.0834","N","Y","","N","High nutrients","No predator","","experimental","incr","",0,3,"2",0,"mass","biomass",1.087,"Y",0.0834216081390724
"702",969,1.4,"2",2,540,84,161,"Wojdak 2005","F1; F3; data from author","TD","H",2,"SST","","mg L-1","Herbivore biomass","Animalia:Mollusca:Gastropoda (Heliosoma; Physa; Fossaria)","snail","Microalgae (periphyton)",1,1,2,2,1,"S","W. K. Kellogg Biological Station (Hickory Corners; MI; U.S.A.)",42.4,-85.4,NA,"",3,3,"3",NA,275,"0.0657",0,75,69,1.087,"0.0834","N","Y","","N","High nutrients","No predator","","experimental","incr","",0.693147180559945,3,"2",0.336472236621213,"mass","biomass",1.087,"Y",0.0834216081390724
"703",969,1.6,"3",3,540,84,161,"Wojdak 2005","F1; F3; data from author","TD","H",2,"SST","","mg L-1","Herbivore biomass","Animalia:Mollusca:Gastropoda (Heliosoma; Physa; Fossaria)","snail","Microalgae (periphyton)",1,1,2,2,1,"S","W. K. Kellogg Biological Station (Hickory Corners; MI; U.S.A.)",42.4,-85.4,NA,"",3,3,"3",NA,275,"0.0657",0,75,69,1.087,"0.0834","N","Y","","N","High nutrients","No predator","","experimental","incr","",1.09861228866811,3,"2",0.470003629245736,"mass","biomass",1.087,"Y",0.0834216081390724
"704",970,700,"1",1,542,84,162,"Wojdak 2005","F1; F3; data from author","TD","H",2,"SST","","ug L-1","Herbivore biomass","Animalia:Mollusca:Gastropoda (Heliosoma; Physa; Fossaria)","snail","Microalgae (periphyton)",1,1,2,2,1,"S","W. K. Kellogg Biological Station (Hickory Corners; MI; U.S.A.)",42.4,-85.4,NA,"",3,3,"3",NA,275,"0.0657",0,75,69,1.087,"0.0834","N","Y","","N","High nutrients","#NAME?","","experimental","incr","",0,3,"2",6.5510803350434,"mass","biomass",1.087,"Y",0.0834216081390724
"705",970,900,"2",2,542,84,162,"Wojdak 2005","F1; F3; data from author","TD","H",2,"SST","","ug L-1","Herbivore biomass","Animalia:Mollusca:Gastropoda (Heliosoma; Physa; Fossaria)","snail","Microalgae (periphyton)",1,1,2,2,1,"S","W. K. Kellogg Biological Station (Hickory Corners; MI; U.S.A.)",42.4,-85.4,NA,"",3,3,"3",NA,275,"0.0657",0,75,69,1.087,"0.0834","N","Y","","N","High nutrients","#NAME?","","experimental","incr","",0.693147180559945,3,"2",6.80239476332431,"mass","biomass",1.087,"Y",0.0834216081390724
"706",970,1000,"3",3,542,84,162,"Wojdak 2005","F1; F3; data from author","TD","H",2,"SST","","ug L-1","Herbivore biomass","Animalia:Mollusca:Gastropoda (Heliosoma; Physa; Fossaria)","snail","Microalgae (periphyton)",1,1,2,2,1,"S","W. K. Kellogg Biological Station (Hickory Corners; MI; U.S.A.)",42.4,-85.4,NA,"",3,3,"3",NA,275,"0.0657",0,75,69,1.087,"0.0834","N","Y","","N","High nutrients","#NAME?","","experimental","incr","",1.09861228866811,3,"2",6.90775527898214,"mass","biomass",1.087,"Y",0.0834216081390724
"707",971,2.9341,"5",5,544,85,163,"Weis et al; Plos One 2008","data from author","TD","P",1,"SST","","g L-1","Algal wet mass","Plantae:Chlorophycea (Anabaena; Cosmarium; Chlorella; Selenastrum; Scenedesmus)","microalgae","Inorganic nutrients",1,1,1,3,2,"S","Department of Ecology; Evolution & Marine Biology; University of California-Santa Barbara; Santa Barbara; California 93106 USA",34.41,-119.85,NA,"lat long of address of first author",2,5,"5",NA,0.03,"0",0,33,5,6.6,"1.8871","N","Y","0","N","Homogeneous nutrients","","","control","control","",1.6094379124341,5,"1",1.07640076230289,"mass","biomass",6.6,"Y",1.88706964903238
"708",971,2.1989,"1",1,544,85,163,"Weis et al; Plos One 2008","data from author","TD","P",1,"SST","","g L-1","Algal wet mass","Plantae:Chlorophycea (Anabaena; Cosmarium; Chlorella; Selenastrum; Scenedesmus)","microalgae","Inorganic nutrients",1,1,1,3,2,"S","Department of Ecology; Evolution & Marine Biology; University of California-Santa Barbara; Santa Barbara; California 93106 USA",34.41,-119.85,NA,"lat long of address of first author",2,5,"5",NA,0.03,"0",0,33,5,6.6,"1.8871","N","Y","0","N","Homogeneous nutrients","","","control","control","",0,5,"1",0.787957235322588,"mass","biomass",6.6,"Y",1.88706964903238
"709",972,1.8359,"1",1,545,85,164,"Weis et al; Plos One 2008","data from author","TD","P",1,"SST","","g L-1","Algal wet mass","Plantae:Chlorophycea (Anabaena; Cosmarium; Chlorella; Selenastrum; Scenedesmus)","microalgae","Inorganic nutrients",1,1,1,3,2,"S","Department of Ecology; Evolution & Marine Biology; University of California-Santa Barbara; Santa Barbara; California 93106 USA",34.41,-119.85,NA,"lat long of address of first author",2,5,"5",NA,0.03,"0",0,33,5,6.6,"1.8871","N","Y","0","N","Heterogeneous nutrients","","","control","control","",0,5,"1",0.607534824484023,"mass","biomass",6.6,"Y",1.88706964903238
"710",972,2.8028,"5",5,545,85,164,"Weis et al; Plos One 2008","data from author","TD","P",1,"SST","","g L-1","Algal wet mass","Plantae:Chlorophycea (Anabaena; Cosmarium; Chlorella; Selenastrum; Scenedesmus)","microalgae","Inorganic nutrients",1,1,1,3,2,"S","Department of Ecology; Evolution & Marine Biology; University of California-Santa Barbara; Santa Barbara; California 93106 USA",34.41,-119.85,NA,"lat long of address of first author",2,5,"5",NA,0.03,"0",0,33,5,6.6,"1.8871","N","Y","0","N","Heterogeneous nutrients","","","control","control","",1.6094379124341,5,"1",1.03061891751424,"mass","biomass",6.6,"Y",1.88706964903238
"711",973,77.4,"1",1,546,86,165,"Bruno et al; Oikos 2006","F2A; F3(left)","TD","P",1,"SST","","mg L-1","Algal wet mass","Macroalgae (Acanthophora spicifera; Caulerpa racemosa; Ceramium nitens; Chaetomorpha linum; Galaxaura rugosa; Gracilaria damaecornis; Gelidiella acerosa; Halimeda opuntia; Laurencia poiteaui; Sargassum polyceratium)","macroalgae","Inorganic nutrients",1,4,2,1,2,"S","Discovery Bay and Discovery Bay Marine Laboratory",18.47,-77.42,NA,"",5,10,"10",NA,1000,"100",0,10,18.9,0.5291,"-0.6366","N","Y","0","N","","","","control","control","",0,10,"1",4.34898678059568,"mass","biomass",0.5291,"Y",-0.636577829072051
"712",973,80.8,"2",2,546,86,165,"Bruno et al; Oikos 2006","F2A; F3(left)","TD","P",1,"SST","","mg L-1","Algal wet mass","Macroalgae (Acanthophora spicifera; Caulerpa racemosa; Ceramium nitens; Chaetomorpha linum; Galaxaura rugosa; Gracilaria damaecornis; Gelidiella acerosa; Halimeda opuntia; Laurencia poiteaui; Sargassum polyceratium)","macroalgae","Inorganic nutrients",1,4,2,1,2,"S","Discovery Bay and Discovery Bay Marine Laboratory",18.47,-77.42,NA,"",5,10,"10",NA,1000,"100",0,10,18.9,0.5291,"-0.6366","N","Y","0","N","","","","control","control","",0.693147180559945,10,"1",4.39197696552705,"mass","biomass",0.5291,"Y",-0.636577829072051
