"","Entry","Mno","restrt","..1","Study.y","ExptA","Ref","TDBU","FTG","Ygen","Yunits","Sys1","Des1","Slevels","Smax","Dur","Gtime","Tscale","LnTscale","Tser","FinalT","HigherT","richness","value","Mean.value","value.st","unit.types","unit.types2","MaxTscale","Finaltime","logMaxTime","logY","logS","TG1","Study","minval","maxval","convert.min","convert.max","values.rs","logY.rs","logYst","logSc","lnTc","logSmax","logSmaxc"
"1002","417",900,"control",856.253,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"730","729.4444",1.0008,"0.0008","Y","N","Y",8,564.2553,567.33806,0.994566273237512,"mass","biomass",1.0008,"Y",0.000799680170564244,6.33550680865309,2.07944154167984,"1","65",340.7601,868.0879,"0","0",564.2553,6.33550680865309,-0.00544854315226912,0,-2.40324849217392,3.46573590279973,1.67397643357167
"1003","417",900,"control",856.253,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"730","729.4444",1.0008,"0.0008","Y","N","Y",32,868.0879,567.33806,1.53010693483176,"mass","biomass",1.0008,"Y",0.000799680170564244,6.76629297681427,3.46573590279973,"1","65",340.7601,868.0879,"0","0",868.0879,6.76629297681427,0.425337625008914,1.38629436111989,-2.40324849217392,3.46573590279973,1.67397643357167
"1004","418",901,"control",400.052,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",4,459.8984,475.49116,0.96720704544749,"mass","biomass",1.5011,"Y",0.406198172683993,6.13100559552265,1.38629436111989,"1","65",226.0096,784.5805,"0","0",459.8984,6.13100559552265,-0.0333426953330949,-0.693147180559945,-1.99784999966049,3.46573590279973,1.67397643357167
"1005","418",901,"control",400.052,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",2,295.2578,475.49116,0.620953289646857,"mass","biomass",1.5011,"Y",0.406198172683993,5.6878488730181,0.693147180559945,"1","65",226.0096,784.5805,"0","0",295.2578,5.6878488730181,-0.476499417837644,-1.38629436111989,-1.99784999966049,3.46573590279973,1.67397643357167
"1006","418",901,"control",400.052,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",32,784.5805,475.49116,1.65004224263601,"mass","biomass",1.5011,"Y",0.406198172683993,6.6651491800381,3.46573590279973,"1","65",226.0096,784.5805,"0","0",784.5805,6.6651491800381,0.500800889182358,1.38629436111989,-1.99784999966049,3.46573590279973,1.67397643357167
"1007","418",901,"control",400.052,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",1,226.0096,475.49116,0.475318195190001,"mass","biomass",1.5011,"Y",0.406198172683993,5.42057747624623,0,"1","65",226.0096,784.5805,"0","0",226.0096,5.42057747624623,-0.743770814609511,-2.07944154167984,-1.99784999966049,3.46573590279973,1.67397643357167
"1008","418",901,"control",400.052,65,"132","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"1095","729.4444",1.5011,"0.4062","Y","Y","Y",8,611.7095,475.49116,1.28647922707964,"mass","biomass",1.5011,"Y",0.406198172683993,6.41625749661672,2.07944154167984,"1","65",226.0096,784.5805,"0","0",611.7095,6.41625749661672,0.251909205760981,0,-1.99784999966049,3.46573590279973,1.67397643357167
"1009","420",902,"control",7.56,65,"137","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"1095","729.4444",1.5011,"0.4062","N","Y","Y",1,3.99,8.8,0.453409090909091,"mass","biomass",1.5011,"Y",0.406198172683993,1.38379123090177,0,"1","65",3.99,13.53,"0","0",3.99,1.38379123090177,-0.790960490582389,-2.07944154167984,-1.99784999966049,3.46573590279973,1.67397643357167
"1010","420",902,"control",7.56,65,"137","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"1095","729.4444",1.5011,"0.4062","N","Y","Y",2,5.59,8.8,0.635227272727273,"mass","biomass",1.5011,"Y",0.406198172683993,1.72097928716701,0.693147180559945,"1","65",3.99,13.53,"0","0",5.59,1.72097928716701,-0.453772434317153,-1.38629436111989,-1.99784999966049,3.46573590279973,1.67397643357167
"1011","420",902,"control",7.56,65,"137","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"1095","729.4444",1.5011,"0.4062","N","Y","Y",8,12,8.8,1.36363636363636,"mass","biomass",1.5011,"Y",0.406198172683993,2.484906649788,2.07944154167984,"1","65",3.99,13.53,"0","0",12,2.484906649788,0.310154928303839,0,-1.99784999966049,3.46573590279973,1.67397643357167
"1012","420",902,"control",7.56,65,"137","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"1095","729.4444",1.5011,"0.4062","N","Y","Y",32,13.53,8.8,1.5375,"mass","biomass",1.5011,"Y",0.406198172683993,2.6049094421827,3.46573590279973,"1","65",3.99,13.53,"0","0",13.53,2.6049094421827,0.430157720698536,1.38629436111989,-1.99784999966049,3.46573590279973,1.67397643357167
"1013","420",902,"control",7.56,65,"137","Spehn et al. 2005 (BIODEPTH)","TD",1,"SST","g m-2","T",2,5,32,"1095","729.4444",1.5011,"0.4062","N","Y","Y",4,8.89,8.8,1.01022727272727,"mass","biomass",1.5011,"Y",0.406198172683993,2.18492704952581,1.38629436111989,"1","65",3.99,13.53,"0","0",8.89,2.18492704952581,0.0101753280416524,-0.693147180559945,-1.99784999966049,3.46573590279973,1.67397643357167
"1014","421",903,"control",1.3018,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"14","19.5",0.7146,"-0.336","Y","N","N",1,0.4492,0.98705,0.455093460311028,"mass","biomass",0.7146,"Y",-0.336032333392828,-0.800287056117849,0,"2","66",0.4492,1.5249,"1","0",449.2,6.10746822286429,-0.787252473847389,-2.07944154167984,-2.74008050573731,1.38629436111989,-0.405465108108164
"1015","421",903,"control",1.3018,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"14","19.5",0.7146,"-0.336","Y","N","N",4,1.5249,0.98705,1.54490653968897,"mass","biomass",0.7146,"Y",-0.336032333392828,0.421928834138829,1.38629436111989,"2","66",0.4492,1.5249,"1","0",1524.9,7.32968411312097,0.43496341640929,-0.693147180559945,-2.74008050573731,1.38629436111989,-0.405465108108164
"1016","422",904,"control",1.0357,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"21","19.5",1.072,"0.0695","Y","N","N",1,0.3802,0.4208,0.90351711026616,"mass","biomass",1.072,"Y",0.0695260626486103,-0.967057848927808,0,"2","66",0.3802,0.4614,"1","0",380.2,5.94069743005433,-0.101460231369171,-2.07944154167984,-2.33452210969587,1.38629436111989,-0.405465108108164
"1017","422",904,"control",1.0357,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"21","19.5",1.072,"0.0695","Y","N","N",4,0.4614,0.4208,1.09648288973384,"mass","biomass",1.072,"Y",0.0695260626486103,-0.773489933242484,1.38629436111989,"2","66",0.3802,0.4614,"1","0",461.4,6.13426534573965,0.0921076843161532,-0.693147180559945,-2.33452210969587,1.38629436111989,-0.405465108108164
"1018","423",905,"control",0.4531,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"28","19.5",1.4293,"0.3572","Y","N","N",4,0.4633,0.29535,1.56864736753005,"mass","biomass",1.4293,"Y",0.357184813932932,-0.769380486559534,1.38629436111989,"2","66",0.1274,0.4633,"1","0",463.3,6.1383747924226,0.450213698669358,-0.693147180559945,-2.04686335841155,1.38629436111989,-0.405465108108164
"1019","423",905,"control",0.4531,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"28","19.5",1.4293,"0.3572","Y","N","N",1,0.1274,0.29535,0.431352632469951,"mass","biomass",1.4293,"Y",0.357184813932932,-2.06042353584407,0,"2","66",0.1274,0.4633,"1","0",127.4,4.84733174313806,-0.840829350615181,-2.07944154167984,-2.04686335841155,1.38629436111989,-0.405465108108164
"1020","424",906,"control",0.0935,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"42","19.5",2.1538,"0.7673","Y","N","N",4,0.2134,0.1296,1.64660493827161,"mass","biomass",2.1538,"Y",0.767233723912643,-1.54458694011448,1.38629436111989,"2","66",0.0458,0.2134,"1","0",213.4,5.36316833886765,0.498715554949479,-0.693147180559945,-1.63681444843184,1.38629436111989,-0.405465108108164
"1021","424",906,"control",0.0935,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"42","19.5",2.1538,"0.7673","Y","N","N",1,0.0458,0.1296,0.353395061728395,"mass","biomass",2.1538,"Y",0.767233723912643,-3.083471187862,0,"2","66",0.0458,0.2134,"1","0",45.8,3.82428409112014,-1.04016869279803,-2.07944154167984,-1.63681444843184,1.38629436111989,-0.405465108108164
"1022","425",907,"control",0.151,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"56","19.5",2.8685,"1.0538","Y","N","N",1,0.0404,0.044,0.918181818181818,"mass","biomass",2.8685,"Y",1.05378924505979,-3.20892549401503,0,"2","66",0.0404,0.0476,"1","0",40.4,3.6988297849671,-0.0853598489511567,-2.07944154167984,-1.35025892728469,1.38629436111989,-0.405465108108164
"1023","425",907,"control",0.151,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"56","19.5",2.8685,"1.0538","Y","N","N",4,0.0476,0.044,1.08181818181818,"mass","biomass",2.8685,"Y",1.05378924505979,-3.04492251774476,1.38629436111989,"2","66",0.0404,0.0476,"1","0",47.6,3.86283276123737,0.0786431273191133,-0.693147180559945,-1.35025892728469,1.38629436111989,-0.405465108108164
"1024","426",908,"control",0.1582,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"64","19.5",3.2854,"1.1895","Y","N","N",4,0.0516,0.0472,1.09322033898305,"mass","biomass",3.2854,"Y",1.18948841012496,-2.96423360649462,1.38629436111989,"2","66",0.0428,0.0516,"1","0",51.6,3.94352167248752,0.0891277798960073,-0.693147180559945,-1.21455976221952,1.38629436111989,-0.405465108108164
"1025","426",908,"control",0.1582,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"64","19.5",3.2854,"1.1895","Y","N","N",1,0.0428,0.0472,0.906779661016949,"mass","biomass",3.2854,"Y",1.18948841012496,-3.15121717639439,0,"2","66",0.0428,0.0516,"1","0",42.8,3.75653810258775,-0.0978557900037586,-2.07944154167984,-1.21455976221952,1.38629436111989,-0.405465108108164
"1026","427",909,"control",0.2086,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"72","19.5",3.6923,"1.3063","Y","N","N",1,0.0562,0.05145,1.09232264334305,"mass","biomass",3.6923,"Y",1.30624957011085,-2.87883852208249,0,"2","66",0.0467,0.0562,"1","0",56.2,4.02891675689965,0.0883062946195868,-2.07944154167984,-1.09779860223363,1.38629436111989,-0.405465108108164
"1027","427",909,"control",0.2086,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"72","19.5",3.6923,"1.3063","Y","N","N",4,0.0467,0.05145,0.907677356656948,"mass","biomass",3.6923,"Y",1.30624957011085,-3.06401111430729,1.38629436111989,"2","66",0.0467,0.0562,"1","0",46.7,3.84374416467485,-0.096866297605207,-0.693147180559945,-1.09779860223363,1.38629436111989,-0.405465108108164
"1028","428",910,"control",0.0144,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"80","19.5",4.1092,"1.4132","Y","N","N",1,0.0044,0.02175,0.202298850574713,"mass","biomass",4.1092,"Y",1.41322836235997,-5.42615073805792,0,"2","66",0.0044,0.0391,"1","0",4.4,1.48160454092422,-1.59800921661048,-2.07944154167984,-0.990819809984508,1.38629436111989,-0.405465108108164
"1029","428",910,"control",0.0144,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"80","19.5",4.1092,"1.4132","Y","N","N",4,0.0391,0.02175,1.79770114942529,"mass","biomass",4.1092,"Y",1.41322836235997,-3.24163281199082,1.38629436111989,"2","66",0.0044,0.0391,"1","0",39.1,3.66612246699132,0.586508709456627,-0.693147180559945,-0.990819809984508,1.38629436111989,-0.405465108108164
"1030","429",911,"control",0.036,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"88","19.5",4.5161,"1.5077","Y","N","N",4,0.0409,0.0251,1.62948207171315,"mass","biomass",4.5161,"Y",1.50764878953207,-3.19662521593338,1.38629436111989,"2","66",0.0093,0.0409,"1","0",40.9,3.71113006304876,0.488262216911018,-0.693147180559945,-0.896399382812414,1.38629436111989,-0.405465108108164
"1031","429",911,"control",0.036,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"88","19.5",4.5161,"1.5077","Y","N","N",1,0.0093,0.0251,0.370517928286853,"mass","biomass",4.5161,"Y",1.50764878953207,-4.67774087882293,0,"2","66",0.0093,0.0409,"1","0",9.3,2.23001440015921,-0.992853445978528,-2.07944154167984,-0.896399382812414,1.38629436111989,-0.405465108108164
"1032","430",912,"control",0.0503,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"96","19.5",4.933,"1.5959","Y","N","N",4,0.0393,0.02595,1.51445086705202,"mass","biomass",4.933,"Y",1.5959473222516,-3.23653076010692,1.38629436111989,"2","66",0.0126,0.0393,"1","0",39.3,3.67122451887522,0.415052909263318,-0.693147180559945,-0.808100850092879,1.38629436111989,-0.405465108108164
"1033","430",912,"control",0.0503,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"96","19.5",4.933,"1.5959","Y","N","N",1,0.0126,0.02595,0.485549132947977,"mass","biomass",4.933,"Y",1.5959473222516,-4.3740584650247,0,"2","66",0.0126,0.0393,"1","0",12.6,2.53369681395743,-0.722474795654465,-2.07944154167984,-0.808100850092879,1.38629436111989,-0.405465108108164
"1034","431",913,"control",0.0676,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"104","19.5",5.3333,"1.674","Y","Y","N",4,0.0256,0.02125,1.20470588235294,"mass","biomass",5.3333,"Y",1.67397018355214,-3.66516292749662,1.38629436111989,"2","66",0.0169,0.0256,"1","0",25.6,3.24259235148552,0.186235456115091,-0.693147180559945,-0.73007798879234,1.38629436111989,-0.405465108108164
"1035","431",913,"control",0.0676,66,"133","Steiner et al. 2005","TD",2,"SST","g L-1","A",1,2,4,"104","19.5",5.3333,"1.674","Y","Y","N",1,0.0169,0.02125,0.795294117647059,"mass","biomass",5.3333,"Y",1.67397018355214,-4.08044165705311,0,"2","66",0.0169,0.0256,"1","0",16.9,2.82731362192903,-0.229043273441398,-2.07944154167984,-0.73007798879234,1.38629436111989,-0.405465108108164
"1036","438",914,"control",NA,67,"134","Stocker et al. 1999","TD",1,"SST","g m-2","T",2,3,32,"480","770.5556",0.6229,"-0.4733","N","Y","Y",5,196.5,205.611133333333,0.955687548696293,"mass","biomass",0.6229,"Y",-0.473369286722037,5.28066243130932,1.6094379124341,"1","67",196.5,214.6667,"0","0",196.5,5.28066243130932,-0.0453242512595671,-0.470003629245735,-2.87741745906652,3.46573590279973,1.67397643357167
"1037","438",914,"control",NA,67,"134","Stocker et al. 1999","TD",1,"SST","g m-2","T",2,3,32,"480","770.5556",0.6229,"-0.4733","N","Y","Y",12,214.6667,205.611133333333,1.04404220004948,"mass","biomass",0.6229,"Y",-0.473369286722037,5.36908659271573,2.484906649788,"1","67",196.5,214.6667,"0","0",214.6667,5.36908659271573,0.0430999101468519,0.405465108108165,-2.87741745906652,3.46573590279973,1.67397643357167
"1038","438",914,"control",NA,67,"134","Stocker et al. 1999","TD",1,"SST","g m-2","T",2,3,32,"480","770.5556",0.6229,"-0.4733","N","Y","Y",32,205.6667,205.611133333333,1.00027025125423,"mass","biomass",0.6229,"Y",-0.473369286722037,5.32625689731182,3.46573590279973,"1","67",196.5,214.6667,"0","0",205.6667,5.32625689731182,0.00027021474293632,1.38629436111989,-2.87741745906652,3.46573590279973,1.67397643357167
"1039","439",915,"incr",NA,67,"135","Stocker et al. 1999","TD",1,"SST","g m-2","T",2,3,32,"480","770.5556",0.6229,"-0.4733","N","Y","Y",5,225.5,225.416666666667,1.0003696857671,"mass","biomass",0.6229,"Y",-0.473369286722037,5.41832015894273,1.6094379124341,"1","67",193.75,257,"0","0",225.5,5.41832015894273,0.000369617450151546,-0.470003629245735,-2.87741745906652,3.46573590279973,1.67397643357167
"1040","439",915,"incr",NA,67,"135","Stocker et al. 1999","TD",1,"SST","g m-2","T",2,3,32,"480","770.5556",0.6229,"-0.4733","N","Y","Y",12,193.75,225.416666666667,0.859519408502773,"mass","biomass",0.6229,"Y",-0.473369286722037,5.26656866823346,2.484906649788,"1","67",193.75,257,"0","0",193.75,5.26656866823346,-0.151381873259125,0.405465108108165,-2.87741745906652,3.46573590279973,1.67397643357167
"1041","439",915,"incr",NA,67,"135","Stocker et al. 1999","TD",1,"SST","g m-2","T",2,3,32,"480","770.5556",0.6229,"-0.4733","N","Y","Y",32,257,225.416666666667,1.14011090573013,"mass","biomass",0.6229,"Y",-0.473369286722037,5.54907608489522,3.46573590279973,"1","67",193.75,257,"0","0",257,5.54907608489522,0.131125543402638,1.38629436111989,-2.87741745906652,3.46573590279973,1.67397643357167
"1042","44",768,"control",2.49,8,"17","Bruno et al. 2005","TD",1,"SST","g L-1","A",2,2,7,"34","365",0.0932,"-2.3735","N","Y","N",7,1.56,1.465,1.06484641638225,"mass","biomass",0.0932,"Y",-2.37300755729059,0.444685821261446,1.94591014905531,"1","8",1.37,1.56,"1","0",1560,7.35244110024358,0.0628305787924151,-0.133531392624523,-4.77705572963507,1.94591014905531,0.154150679827258
"1043","44",768,"control",2.49,8,"17","Bruno et al. 2005","TD",1,"SST","g L-1","A",2,2,7,"34","365",0.0932,"-2.3735","N","Y","N",1,1.37,1.465,0.935153583617747,"mass","biomass",0.0932,"Y",-2.37300755729059,0.314810739840034,0,"1","8",1.37,1.56,"1","0",1370,7.22256601882217,-0.0670445026289971,-2.07944154167984,-4.77705572963507,1.94591014905531,0.154150679827258
"1044","45",769,"control",4.335,8,"18","Bruno et al. 2005","TD",1,"SST","g L-1","A",2,4,9,"28","365",0.0767,"-2.5677","N","Y","N",3,2.682,2.86545,0.9359786420981,"mass","biomass",0.0767,"Y",-2.56785357060893,0.986562784859487,1.09861228866811,"1","8",2.523,3.1299,"1","0",2682,7.89431806384162,-0.0661626210361466,-0.980829253011726,-4.97190174295341,2.19722457733622,0.405465108108165
"1045","45",769,"control",4.335,8,"18","Bruno et al. 2005","TD",1,"SST","g L-1","A",2,4,9,"28","365",0.0767,"-2.5677","N","Y","N",1,2.523,2.86545,0.880489975396535,"mass","biomass",0.0767,"Y",-2.56785357060893,0.925448669658921,0,"1","8",2.523,3.1299,"1","0",2523,7.83320394864106,-0.127276736236713,-2.07944154167984,-4.97190174295341,2.19722457733622,0.405465108108165
"1046","45",769,"control",4.335,8,"18","Bruno et al. 2005","TD",1,"SST","g L-1","A",2,4,9,"28","365",0.0767,"-2.5677","N","Y","N",9,3.1269,2.86545,1.09124221326493,"mass","biomass",0.0767,"Y",-2.56785357060893,1.14004209843125,2.19722457733622,"1","8",2.523,3.1299,"1","0",3126.9,8.04779737741339,0.0873166925356158,0.117783035656384,-4.97190174295341,2.19722457733622,0.405465108108165
"1047","45",769,"control",4.335,8,"18","Bruno et al. 2005","TD",1,"SST","g L-1","A",2,4,9,"28","365",0.0767,"-2.5677","N","Y","N",6,3.1299,2.86545,1.09228916924043,"mass","biomass",0.0767,"Y",-2.56785357060893,1.1410010551599,1.79175946922805,"1","8",2.523,3.1299,"1","0",3129.9,8.04875633414203,0.088275649264263,-0.287682072451781,-4.97190174295341,2.19722457733622,0.405465108108165
"1048","456",916,"control",994.9231,72,"144","Symstad et al. 1998","TD",1,"SST","g m-2","T",1,10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",3,736.3077,683.58461,1.07712738003274,"mass","biomass",0.1279,"Y",-2.05650657039734,6.60164810201386,1.09861228866811,"1","72",496.4615,787.2308,"0","0",736.3077,6.60164810201386,0.0742976641914478,-0.980829253011726,-4.46055474274182,2.30258509299405,0.510825623765991
"1049","456",916,"control",994.9231,72,"144","Symstad et al. 1998","TD",1,"SST","g m-2","T",1,10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",4,714.3077,683.58461,1.04494409258277,"mass","biomass",0.1279,"Y",-2.05650657039734,6.57131382188723,1.38629436111989,"1","72",496.4615,787.2308,"0","0",714.3077,6.57131382188723,0.0439633840648127,-0.693147180559945,-4.46055474274182,2.30258509299405,0.510825623765991
"1050","456",916,"control",994.9231,72,"144","Symstad et al. 1998","TD",1,"SST","g m-2","T",1,10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",5,631.6923,683.58461,0.924087948673976,"mass","biomass",0.1279,"Y",-2.05650657039734,6.44840240849999,1.6094379124341,"1","72",496.4615,787.2308,"0","0",631.6923,6.44840240849999,-0.0789480293224308,-0.470003629245735,-4.46055474274182,2.30258509299405,0.510825623765991
"1051","456",916,"control",994.9231,72,"144","Symstad et al. 1998","TD",1,"SST","g m-2","T",1,10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",6,690.7692,683.58461,1.01051016932637,"mass","biomass",0.1279,"Y",-2.05650657039734,6.53780575929128,1.79175946922805,"1","72",496.4615,787.2308,"0","0",690.7692,6.53780575929128,0.010455321468861,-0.287682072451781,-4.46055474274182,2.30258509299405,0.510825623765991
"1052","456",916,"control",994.9231,72,"144","Symstad et al. 1998","TD",1,"SST","g m-2","T",1,10,10,"105","821.25",0.1279,"-2.0569","N","Y","N",7,709.5385,683.58461,1.0379673410143,"mass","biomass",0.1279,"Y",-2.05650657039734,6.56461475869378,1.94591014905531,"1","72",496.4615,787.2308,"0","0",709.5385,6.56461475869378,0.037264320871358,-0.133531392624523,-4.46055474274182,2.30258509299405,0.510825623765991
